model,return
Balanced,-40.68712047
Balanced,-37.67538398
Balanced,-13.05431075
Balanced,-16.45976479
Balanced,-18.7602717
Balanced,-4.353969146
Balanced,11.87133224
Balanced,14.3320667
Balanced,23.94109229
Balanced,17.4254976
Balanced,20.05123123
Balanced,7.335346706
Balanced,-15.1574182
Balanced,-2.153578348
Balanced,-6.592599281
Balanced,-17.96013293
Balanced,-20.39221556
Balanced,-1.754299228
Balanced,3.315396601
Balanced,3.151684392
Balanced,-3.883157085
Balanced,-11.60945648
Balanced,10.14782532
Balanced,4.882970065
Balanced,-13.38934397
Balanced,3.333532986
Balanced,12.81094686
Balanced,-5.381442404
Balanced,-6.37711784
Balanced,4.823745274
Balanced,10.8376386
Balanced,18.93029296
Balanced,18.68797559
Balanced,4.523449096
Balanced,41.38469557
Balanced,44.1160611
Balanced,58.29965961
Balanced,56.50009362
Balanced,35.53702666
Balanced,33.06335754
Balanced,2.469219435
Balanced,5.31608495
Balanced,0.336317076
Balanced,-8.486404893
Balanced,-30.12043675
Balanced,-29.45010124
Balanced,-56.17555538
Balanced,-79.70107402
Balanced,-64.73263553
Balanced,-78.24144532
Balanced,-62.44405115
Balanced,-46.1271911
Balanced,-32.27350784
Balanced,-14.18240507
Balanced,2.90379046
Balanced,0.615396898
Balanced,14.1302323
Balanced,36.91866061
Balanced,30.81843893
Balanced,49.91023675
Balanced,46.12564614
Balanced,37.53506713
Balanced,22.09406015
Balanced,35.72487154
Balanced,24.53329265
Balanced,25.44123974
Balanced,24.89093423
Balanced,18.41851343
Balanced,5.939581953
Balanced,-3.326079645
Balanced,9.238649234
Balanced,4.263495053
Balanced,5.641459576
Balanced,2.414501414
Balanced,-4.002207716
Balanced,-13.9596216
Balanced,-5.91603071
Balanced,12.69188758
Balanced,25.94919356
Balanced,34.10921842
Balanced,38.96739351
Balanced,40.63636528
Balanced,63.39551924
Balanced,61.59694756
Balanced,73.52928774
Balanced,80.98869725
Balanced,64.97902536
Balanced,53.08741036
Balanced,53.37099623
Balanced,24.58026358
Balanced,18.85875055
Balanced,17.82977216
Balanced,-6.044834443
Balanced,-15.14486852
Balanced,-20.05266752
Balanced,-18.31949266
Balanced,-8.107367323
Balanced,2.297701311
Balanced,-5.695128151
Balanced,4.105517985
Balanced,-7.736698804
Balanced,-8.401569825
Balanced,12.42585761
Balanced,21.34348864
Balanced,13.4429596
Balanced,1.931397642
Balanced,11.90379262
Balanced,9.459031296
Balanced,16.39895011
Balanced,49.15286183
Balanced,46.55329538
Balanced,80.74629435
Balanced,71.13151604
Balanced,74.87681592
Balanced,18.89399857
Balanced,11.09905921
Balanced,-5.833072907
Balanced,0.864598768
Balanced,-26.87007436
Balanced,-52.40744218
Balanced,-39.86585248
Balanced,-82.64275689
Balanced,-100
Balanced,-100
Balanced,-55.33502885
Balanced,-41.23059374
Balanced,-39.3320681
Balanced,-59.02189822
Balanced,-21.79383536
Balanced,7.828297861
Balanced,16.1783408
Balanced,17.35627366
Balanced,7.996901403
Balanced,7.192679188
Balanced,3.775912609
Balanced,4.243728118
Balanced,-21.70570594
Balanced,-33.00521546
Balanced,-34.77718361
Balanced,-68.87368778
Balanced,-84.34268114
Balanced,-69.37330013
Balanced,-34.37477097
Balanced,-21.03169263
Balanced,-18.68115672
Balanced,-33.76509868
Balanced,0.491298613
Balanced,-5.895277493
Balanced,-11.46389262
Balanced,0.570644475
Balanced,0.592428442
Balanced,-10.97775631
Balanced,-12.21772934
Balanced,-20.23877867
Balanced,-10.71132798
Balanced,5.600530709
Balanced,-0.289557899
Balanced,2.947952648
Balanced,0.609532144
Balanced,11.41816597
Balanced,15.02581366
Balanced,14.42305301
Balanced,-1.072495675
Balanced,9.675616859
Balanced,0.131261594
Balanced,-20.43342447
Balanced,-25.63629284
Balanced,4.47966216
Balanced,23.02217635
Balanced,10.10130978
Balanced,-9.192200405
Balanced,3.993302586
Balanced,16.64384044
Balanced,9.144778275
Balanced,-7.247553187
Balanced,-1.42407808
Balanced,-0.041841828
Balanced,-9.624674654
Balanced,-22.17676321
Balanced,-10.84413672
Balanced,9.677757231
Balanced,15.12476288
Balanced,9.880974956
Balanced,13.80723732
Balanced,-0.388080552
Balanced,6.032915081
Balanced,16.94170031
Balanced,-12.8451997
Balanced,-24.75382694
Balanced,-32.41312605
Balanced,-36.91198118
Balanced,-68.22252194
Balanced,-66.29841842
Balanced,-71.26850778
Balanced,-47.49822552
Balanced,-55.62345956
Balanced,-65.55477867
Balanced,-24.91020694
Balanced,-8.172968172
Balanced,-6.995103624
Balanced,6.728853661
Balanced,32.13493833
Balanced,30.78623276
Balanced,32.18529174
Balanced,38.99222577
Balanced,60.15021037
Balanced,82.40615762
Balanced,86.43333947
Balanced,97.59610428
Balanced,91.40285512
Balanced,60.41594818
Balanced,62.33640291
Balanced,56.00148133
Balanced,27.77589597
Balanced,28.6394515
Balanced,26.01122559
Balanced,17.87374254
Balanced,-14.18683909
Balanced,-58.91521447
Balanced,-62.2953009
Balanced,-30.80452618
Balanced,-32.58062057
Balanced,-38.02808247
Balanced,-19.75392485
Balanced,-0.349804708
Balanced,-24.53549885
Balanced,-61.48918709
Balanced,-46.11223183
Balanced,-1.109239932
Balanced,12.64394931
Balanced,-7.886998996
Balanced,-10.15373114
Balanced,7.620652634
Balanced,9.109695438
Balanced,-2.884844919
Balanced,25.3417308
Balanced,19.96853311
Balanced,11.11454558
Balanced,-10.28348307
Balanced,-12.39847249
Balanced,8.704927875
Balanced,14.90123483
Balanced,13.67646002
Balanced,18.94297509
Balanced,15.90861203
Balanced,-1.027577009
Balanced,30.39006316
Balanced,35.98413877
Balanced,45.10215734
Balanced,42.20518083
Balanced,28.47497579
Balanced,29.04854089
Balanced,27.16237481
Balanced,35.67587307
Balanced,40.63110988
Balanced,47.58061894
Balanced,45.05204265
Balanced,60.22150862
Balanced,52.19005703
Balanced,56.89998597
Balanced,47.78152409
Balanced,39.32818996
Balanced,42.9910221
Balanced,35.0655938
Balanced,41.38865289
Balanced,60.00848908
Balanced,54.32904674
Balanced,39.26719165
Balanced,43.2144303
Balanced,30.1115877
Balanced,40.00245175
Balanced,22.12024518
Balanced,11.09659052
Balanced,2.656132251
Balanced,-10.20980439
Balanced,-30.9871885
Balanced,-7.503642053
Balanced,8.260384798
Balanced,8.639998796
Balanced,-22.52693781
Balanced,-27.94713804
Balanced,-41.23278502
Balanced,-41.07503328
Balanced,-53.10260661
Balanced,-56.29237595
Balanced,-49.28349551
Balanced,-72.01339038
Balanced,-77.46753933
Balanced,-80.4577246
Balanced,-37.49299951
Balanced,-32.62711121
Balanced,-7.761538552
Balanced,18.81268547
Balanced,41.383196
Balanced,32.23638066
Balanced,21.23459743
Balanced,31.04712462
Balanced,23.41692804
Balanced,24.14287219
Balanced,22.75251756
Balanced,12.62432723
Defensive,8.900710305
Defensive,10.10301521
Defensive,7.934480908
Defensive,10.04358426
Defensive,-2.474780914
Defensive,-4.056732228
Defensive,-2.590489328
Defensive,-9.751585067
Defensive,-17.75171191
Defensive,-2.543642952
Defensive,17.30176408
Defensive,32.26199098
Defensive,50.20983608
Defensive,32.60032733
Defensive,22.5793886
Defensive,27.95097247
Defensive,33.45258924
Defensive,37.81292399
Defensive,49.14539663
Defensive,52.8766481
Defensive,36.77058604
Defensive,22.06311254
Defensive,14.99840419
Defensive,26.83915486
Defensive,41.92814661
Defensive,45.78755133
Defensive,56.13926216
Defensive,50.14767328
Defensive,39.69791736
Defensive,32.80936607
Defensive,44.2613822
Defensive,41.33346009
Defensive,40.71350778
Defensive,36.88312456
Defensive,34.07313493
Defensive,29.45233916
Defensive,17.94003685
Defensive,25.06738587
Defensive,25.28449378
Defensive,34.23043787
Defensive,23.45265088
Defensive,23.32414786
Defensive,23.27084399
Defensive,23.96861184
Defensive,23.36971571
Defensive,25.8634814
Defensive,30.03148599
Defensive,30.23534239
Defensive,29.6842604
Defensive,26.34309217
Defensive,33.12096201
Defensive,34.6833111
Defensive,34.56402954
Defensive,36.08807566
Defensive,33.40009761
Defensive,31.5126173
Defensive,22.5992947
Defensive,19.72121544
Defensive,26.35110281
Defensive,25.89436501
Defensive,12.27643325
Defensive,14.45211196
Defensive,6.077373735
Defensive,7.742184939
Defensive,2.415838169
Defensive,0.917713253
Defensive,0.471128169
Defensive,-3.388335001
Defensive,-1.339756556
Defensive,-13.6148766
Defensive,-4.609145459
Defensive,-6.283048953
Defensive,-1.737484763
Defensive,-4.629513427
Defensive,2.171919754
Defensive,0.419449933
Defensive,5.711559431
Defensive,1.928838676
Defensive,-9.221337811
Defensive,-3.505416251
Defensive,1.217996267
Defensive,2.590576876
Defensive,6.006788476
Defensive,4.181227955
Defensive,-0.414739357
Defensive,-0.862118457
Defensive,-8.029158576
Defensive,-1.599236175
Defensive,-1.277797864
Defensive,-5.799050817
Defensive,-11.73432372
Defensive,-22.54590843
Defensive,-24.53516074
Defensive,-23.82449526
Defensive,-18.86938214
Defensive,-14.82556188
Defensive,-10.79240915
Defensive,-13.24947983
Defensive,-13.05051914
Defensive,-9.086916994
Defensive,-0.519883266
Defensive,10.77353329
Defensive,10.9463873
Defensive,10.35625453
Defensive,14.3093578
Defensive,13.8786661
Defensive,18.89443676
Defensive,19.01473367
Defensive,29.32700828
Defensive,29.18403452
Defensive,22.44525665
Defensive,17.37207881
Defensive,18.95280137
Defensive,20.55058062
Defensive,18.56370877
Defensive,14.29622965
Defensive,14.711635
Defensive,16.17984556
Defensive,15.11344702
Defensive,15.2021926
Defensive,24.84125961
Defensive,38.21470231
Defensive,32.35143804
Defensive,29.7308467
Defensive,18.36468971
Defensive,12.50273249
Defensive,13.27703888
Defensive,8.12541483
Defensive,9.621719292
Defensive,6.691045902
Defensive,-5.497908758
Defensive,-12.04429506
Defensive,-6.341698539
Defensive,0.925285339
Defensive,0.135689112
Defensive,3.653409416
Defensive,3.10923768
Defensive,1.917949455
Defensive,-11.25243867
Defensive,-5.779510756
Defensive,-8.017087216
Defensive,-11.62212313
Defensive,-10.93359204
Defensive,-17.76194708
Defensive,-10.01066185
Defensive,-8.115846382
Defensive,-10.34593328
Defensive,-1.666842484
Defensive,1.11944793
Defensive,4.615793809
Defensive,10.27806092
Defensive,14.08060716
Defensive,11.23808907
Defensive,10.83333563
Defensive,12.30421078
Defensive,17.69276339
Defensive,14.25940368
Defensive,8.981840194
Defensive,12.66128881
Defensive,20.41339
Defensive,24.82596163
Defensive,32.848389
Defensive,24.57960827
Defensive,24.27763236
Defensive,22.1674575
Defensive,17.86171013
Defensive,16.86659593
Defensive,13.12188327
Defensive,9.526474196
Defensive,1.099183284
Defensive,-3.643396599
Defensive,-14.10505229
Defensive,-4.206921808
Defensive,-1.921825698
Defensive,2.628472536
Defensive,4.684059848
Defensive,1.958500817
Defensive,5.566943718
Defensive,10.97188032
Defensive,7.261608529
Defensive,2.532819619
Defensive,-2.881254556
Defensive,-2.348875231
Defensive,1.097773709
Defensive,-3.349103931
Defensive,-7.223595219
Defensive,3.92403289
Defensive,7.98783577
Defensive,2.702415138
Defensive,0.28902576
Defensive,1.542428659
Defensive,8.958305604
Defensive,3.584136042
Defensive,-7.451151036
Defensive,-14.28438847
Defensive,-13.34031781
Defensive,-11.9792188
Defensive,-4.862388382
Defensive,-8.930718329
Defensive,-9.935344621
Defensive,-9.872104298
Defensive,-20.03077801
Defensive,-16.81688212
Defensive,-12.36282512
Defensive,4.704334773
Defensive,14.12490708
Defensive,0.960012199
Defensive,-11.62109307
Defensive,-5.580734519
Defensive,3.053614409
Defensive,11.36991477
Defensive,19.54752747
Defensive,24.96466732
Defensive,34.80095953
Defensive,28.92225379
Defensive,29.06117142
Defensive,31.70787552
Defensive,34.33992705
Defensive,26.90642983
Defensive,20.5304002
Defensive,25.58589827
Defensive,24.99642289
Defensive,13.39996353
Defensive,6.007608089
Defensive,0.275548206
Defensive,-6.92324229
Defensive,1.09918317
Defensive,7.195177518
Defensive,10.09725745
Defensive,-1.839944757
Defensive,1.166841884
Defensive,0.09684501
Defensive,9.418330425
Defensive,15.00145044
Defensive,12.94151648
Defensive,22.13131442
Defensive,27.02962195
Defensive,18.02371302
Defensive,20.29382913
Defensive,32.8518749
Defensive,21.12426868
Defensive,25.00118731
Defensive,-0.13216946
Defensive,-13.27114058
Defensive,-5.088457369
Defensive,-12.37973392
Defensive,-20.96930219
Defensive,-10.49836409
Defensive,-14.69138252
Defensive,-16.42802993
Defensive,-16.84037261
Defensive,-15.38322585
Defensive,7.275966509
Defensive,10.73577304
Defensive,15.59711499
Defensive,5.352369253
Defensive,12.33321506
Defensive,13.70388685
Defensive,25.02056858
Defensive,44.62916659
Defensive,46.26261273
Defensive,48.00399794
Defensive,94.44286237
Defensive,100.0615115
Defensive,73.1834079
Defensive,71.03828749
Defensive,30.48500333
Defensive,16.63290959
Defensive,16.55150603
Defensive,0.571598281
Defensive,11.02596905
Defensive,6.0450592
Defensive,-44.92173261
Defensive,-40.66913553
Defensive,-23.67230637
Defensive,-12.55659345
Defensive,22.23615527
Defensive,21.05020198
Defensive,33.00261141
Defensive,37.63201714
Defensive,12.3705008
Defensive,22.1579187
Defensive,26.3805179
Defensive,25.39318088
Defensive,41.92041078
Defensive,63.49200355
Defensive,40.114369
Defensive,35.95852891
Defensive,-10.13845589
Defensive,-30.94246129
Defensive,-14.24035863
Defensive,-51.8703694
Defensive,-63.63434095
Defensive,-59.93623416
Defensive,-73.72990393
Defensive,-95.88851259
Defensive,-75.29607111
Defensive,-61.45045543
Defensive,-26.82249615
Defensive,-4.936889555
Defensive,6.168580423
Defensive,38.37403921
Defensive,49.73681276
Defensive,48.17341686
Defensive,53.41601752
Defensive,39.24772007
Defensive,39.65936404
Defensive,27.63214976
Defensive,20.45318673
Defensive,14.27087008
Defensive,8.274592734
Defensive,7.086408589
Defensive,5.494301959
Defensive,6.156223834
Defensive,-16.31064431
Defensive,-19.15125708
Defensive,-13.01205345
Defensive,-5.068452305
Defensive,7.989595992
Defensive,11.6389415
Defensive,8.676070057
Defensive,11.44680115
Defensive,0.014223149
Defensive,-0.375323516
Defensive,19.33319438
Defensive,38.02185371
Defensive,32.68939609
Defensive,40.52689055
Defensive,41.30200178
Defensive,35.02637546
Defensive,33.4731089
Defensive,30.90710935
Defensive,39.58959272
Defensive,36.01411086
Defensive,33.17012339
Defensive,26.40706229
Defensive,37.87799247
Defensive,45.60585819
Defensive,31.2853422
Defensive,31.90611827
Defensive,16.64087144
Defensive,13.82083877
Defensive,28.89935844
Defensive,29.1510048
Defensive,21.3473085
Defensive,37.08112514
Defensive,25.01685984
Defensive,7.517692241
Defensive,2.148083365
Defensive,-2.641738838
Defensive,14.5447821
Defensive,7.634200127
Defensive,2.911147983
Defensive,8.713261224
Defensive,28.0451017
Defensive,19.28292281
Defensive,22.39322592
Defensive,25.10513894
Defensive,38.12722399
Defensive,43.05147312
Defensive,42.54885877
Defensive,53.03538367
Defensive,44.50060074
Defensive,32.75575465
Defensive,19.05455649
Defensive,15.46988761
Defensive,6.894724555
Defensive,7.354870963
Defensive,7.909806411
Defensive,6.075003256
Defensive,2.789260102
Defensive,-0.346023731
Defensive,0.317109337
Defensive,1.052880872
Defensive,1.784983503
Defensive,-1.886022746
Defensive,3.064474328
Defensive,5.286163015
Defensive,-5.014610437
Defensive,-7.131689327
Defensive,-13.46595255
Defensive,-18.61933138
Defensive,-13.74803503
Defensive,-6.293483567
Defensive,3.954301644
Defensive,11.86233907
Defensive,15.94106289
Defensive,10.86146593
Defensive,15.3867898
Defensive,24.295886
Defensive,25.47488048
Defensive,32.27977037
Defensive,32.99451399
Defensive,32.9105318
Defensive,18.69273052
Defensive,15.38339812
Defensive,8.803203634
Defensive,17.83707056
Defensive,13.51778005
Defensive,9.386952858
Defensive,11.98050399
Defensive,7.060543896
Defensive,3.025656321
Defensive,4.887720173
Defensive,16.54612029
Defensive,20.10483346
Defensive,22.76680505
Defensive,27.32214459
Defensive,20.09811504
Defensive,23.27507086
Defensive,23.73738443
Defensive,19.767276
Defensive,26.35244871
Defensive,15.85056303
Defensive,5.945490884
Defensive,3.746161013
Defensive,11.59374985
Defensive,9.498811293
Defensive,26.5611611
Defensive,24.58981596
Defensive,24.2873047
Defensive,13.8258879
Defensive,4.409652461
Defensive,12.46895128
Defensive,5.5070131
Defensive,-7.411941744
Defensive,-15.12799638
Defensive,-30.52548671
Defensive,-35.72779255
Defensive,-28.48857532
Defensive,-26.36953239
Defensive,-9.056276546
Defensive,-11.31299458
Defensive,-13.08318821
Defensive,-3.233185774
Defensive,8.305444966
Defensive,10.16488218
Defensive,17.04910683
Defensive,12.53838065
Defensive,14.35131271
Defensive,5.452160549
Defensive,-10.46656141
Defensive,-1.306649455
Defensive,-4.589095946
Defensive,-12.60251176
Defensive,-14.467465
Defensive,-1.615429804
Defensive,1.972151853
Defensive,1.788642167
Defensive,-3.181578973
Defensive,-8.654728205
Defensive,6.7619525
Defensive,2.992356436
Defensive,-9.317804763
Defensive,2.618089895
Defensive,9.229630488
Defensive,-3.410050136
Defensive,-4.105413951
Defensive,3.67689594
Defensive,7.935075719
Defensive,13.61513786
Defensive,13.45530027
Defensive,3.481898234
Defensive,29.00098702
Defensive,30.88191475
Defensive,40.98605301
Defensive,39.76820957
Defensive,25.1509455
Defensive,23.42404454
Defensive,2.088678801
Defensive,4.190281354
Defensive,0.635323647
Defensive,-5.536720959
Defensive,-20.80489523
Defensive,-20.18485297
Defensive,-38.93068925
Defensive,-55.50269735
Defensive,-45.13617405
Defensive,-54.61769182
Defensive,-43.6039833
Defensive,-32.18398428
Defensive,-22.42419525
Defensive,-9.742132236
Defensive,2.307634066
Defensive,0.563808113
Defensive,10.09924077
Defensive,26.08221662
Defensive,21.80030247
Defensive,35.19371354
Defensive,32.66136334
Defensive,26.55455371
Defensive,15.74393353
Defensive,25.34306895
Defensive,17.46418828
Defensive,18.05576527
Defensive,17.63638347
Defensive,13.23393315
Defensive,4.630008013
Defensive,-1.840360839
Defensive,6.758737331
Defensive,3.248834186
Defensive,4.127642783
Defensive,1.875520411
Defensive,-2.389019457
Defensive,-9.296784433
Defensive,-3.830031502
Defensive,9.119875428
Defensive,18.34069197
Defensive,24.14927772
Defensive,27.51045047
Defensive,28.74896088
Defensive,44.64519088
Defensive,43.32095425
Defensive,51.46290335
Defensive,56.63763987
Defensive,45.54694008
Defensive,37.11925648
Defensive,37.32640986
Defensive,17.14752325
Defensive,13.27215257
Defensive,12.60861392
Defensive,-4.000150288
Defensive,-10.33306375
Defensive,-13.68950642
Defensive,-12.64251018
Defensive,-5.575375979
Defensive,1.751110609
Defensive,-3.917193744
Defensive,2.80219968
Defensive,-5.495122887
Defensive,-5.96815876
Defensive,8.630638676
Defensive,15.11968739
Defensive,9.604133361
Defensive,1.688741486
Defensive,8.759429742
Defensive,7.126413677
Defensive,12.07639921
Defensive,35.1150225
Defensive,33.38342739
Defensive,57.09812382
Defensive,50.31883077
Defensive,52.84267646
Defensive,13.85630323
Defensive,8.542677423
Defensive,-3.274566473
Defensive,1.349264043
Defensive,-18.26258272
Defensive,-36.17304194
Defensive,-27.52595039
Defensive,-57.37623985
Defensive,-76.91015462
Defensive,-84.91977289
Defensive,-38.66010068
Defensive,-28.85343962
Defensive,-27.46260999
Defensive,-41.3004195
Defensive,-15.09917089
Defensive,5.711408563
Defensive,11.60063474
Defensive,12.4532438
Defensive,5.897570415
Defensive,5.352494031
Defensive,3.147025377
Defensive,3.423550385
Defensive,-14.82246475
Defensive,-22.62040635
Defensive,-23.77729469
Defensive,-47.78361187
Defensive,-58.76122116
Defensive,-48.31996529
Defensive,-23.85132234
Defensive,-14.59864444
Defensive,-13.24380787
Defensive,-23.8782765
Defensive,0.062735302
Defensive,-4.423754306
Defensive,-8.408263757
Defensive,0.144044151
Defensive,0.290775054
Defensive,-7.745796302
Defensive,-8.667715668
Defensive,-14.16839712
Defensive,-7.334500838
Defensive,4.261793766
Defensive,0.26463613
Defensive,2.447369431
Defensive,0.845900279
Defensive,8.345596473
Defensive,10.76454155
Defensive,10.35030197
Defensive,-0.475856064
Defensive,6.933502402
Defensive,0.22333235
Defensive,-14.33953478
Defensive,-17.96874727
Defensive,3.083706673
Defensive,16.44426818
Defensive,7.607532226
Defensive,-5.748047349
Defensive,3.453487119
Defensive,12.30890861
Defensive,7.156382693
Defensive,-4.389191746
Defensive,-0.239098516
Defensive,0.508774672
Defensive,-6.180365691
Defensive,-15.35067468
Defensive,-7.657343181
Defensive,6.69681484
Defensive,10.49021602
Defensive,6.795752458
Defensive,9.550108416
Defensive,-0.142691445
Defensive,4.277698937
Defensive,12.03132247
Defensive,-8.354235047
Defensive,-16.35951388
Defensive,-21.95689698
Defensive,-25.39465238
Defensive,-47.24583203
Defensive,-45.76291862
Defensive,-49.35975008
Defensive,-32.93407575
Defensive,-38.67877532
Defensive,-45.65741884
Defensive,-17.54045958
Defensive,-6.184846906
Defensive,-4.963956469
Defensive,4.871457143
Defensive,22.61015556
Defensive,21.60428752
Defensive,22.75281419
Defensive,27.58804113
Defensive,42.51041165
Defensive,58.06270894
Defensive,60.82867849
Defensive,68.76721292
Defensive,64.25717359
Defensive,42.46083286
Defensive,43.73646588
Defensive,39.23338352
Defensive,19.50918405
Defensive,20.13074099
Defensive,18.2579718
Defensive,12.61930243
Defensive,-9.803220777
Defensive,-41.09922035
Defensive,-43.37872166
Defensive,-21.22380872
Defensive,-22.85762887
Defensive,-26.52620651
Defensive,-13.70727703
Defensive,-0.263325436
Defensive,-17.0396966
Defensive,-42.8393605
Defensive,-32.13151594
Defensive,-0.758319956
Defensive,8.733893647
Defensive,-5.649928409
Defensive,-6.752515946
Defensive,5.676568186
Defensive,6.587094001
Defensive,-1.73523307
Defensive,17.99150475
Defensive,14.07516603
Defensive,8.015352482
Defensive,-6.861145098
Defensive,-8.182511452
Defensive,6.667991819
Defensive,11.08355433
Defensive,10.20027474
Defensive,13.89790045
Defensive,11.80992778
Defensive,-0.029336515
Defensive,22.0471777
Defensive,25.89203849
Defensive,32.28970219
Defensive,30.18673239
Defensive,20.61971242
Defensive,20.94112777
Defensive,19.64093498
Defensive,25.45308564
Defensive,28.90572722
Defensive,33.71632126
Defensive,31.98140358
Defensive,42.72438611
Defensive,37.03025946
Defensive,40.37132351
Defensive,33.91028753
Defensive,27.96187596
Defensive,30.49582167
Defensive,25.07632705
Defensive,29.56064796
Defensive,42.5423798
Defensive,38.48147075
Defensive,27.72486229
Defensive,30.38428729
Defensive,21.24412545
Defensive,28.14657205
Defensive,15.69130557
Defensive,7.9479315
Defensive,2.033566688
Defensive,-6.949668994
Defensive,-21.38728483
Defensive,-4.864304738
Defensive,6.335204461
Defensive,6.863545704
Defensive,-14.96828071
Defensive,-18.77340306
Defensive,-28.13691735
Defensive,-28.02548141
Defensive,-36.30632044
Defensive,-38.58805476
Defensive,-33.73817406
Defensive,-49.65217157
Defensive,-53.64764087
Defensive,-55.97833561
Defensive,-25.95510726
Defensive,-22.51071547
Defensive,-5.020965224
Defensive,13.58155495
Defensive,29.22634394
Defensive,22.80342093
Defensive,15.05978449
Defensive,21.81551072
Defensive,16.56485713
Defensive,17.19706702
Defensive,16.25918429
Defensive,9.050232275
Very Aggressive,23.14068458
Very Aggressive,26.61365553
Very Aggressive,20.16679295
Very Aggressive,25.96626776
Very Aggressive,-9.843670168
Very Aggressive,-14.59829766
Very Aggressive,-10.16963218
Very Aggressive,-31.24607806
Very Aggressive,-54.48611162
Very Aggressive,-10.68028856
Very Aggressive,45.96955863
Very Aggressive,88.21402003
Very Aggressive,139.6253613
Very Aggressive,89.56449046
Very Aggressive,60.93631635
Very Aggressive,76.9827215
Very Aggressive,91.59229143
Very Aggressive,104.312717
Very Aggressive,137.1829646
Very Aggressive,147.1887661
Very Aggressive,100.4151542
Very Aggressive,58.98681974
Very Aggressive,38.90585743
Very Aggressive,72.6830082
Very Aggressive,116.0821337
Very Aggressive,126.805188
Very Aggressive,156.8665216
Very Aggressive,140.4893991
Very Aggressive,111.3859679
Very Aggressive,92.0602434
Very Aggressive,124.7120047
Very Aggressive,116.1592259
Very Aggressive,114.1227725
Very Aggressive,103.2845945
Very Aggressive,94.75570344
Very Aggressive,80.98149104
Very Aggressive,48.39540712
Very Aggressive,68.08324884
Very Aggressive,68.22977459
Very Aggressive,93.43525353
Very Aggressive,63.34522898
Very Aggressive,62.6892684
Very Aggressive,62.6142718
Very Aggressive,64.67380145
Very Aggressive,63.21434197
Very Aggressive,70.4998487
Very Aggressive,82.55245613
Very Aggressive,82.60864208
Very Aggressive,81.40225999
Very Aggressive,71.68323703
Very Aggressive,90.68787321
Very Aggressive,95.30868936
Very Aggressive,95.1038953
Very Aggressive,99.37641733
Very Aggressive,91.94883298
Very Aggressive,86.5671249
Very Aggressive,61.06044842
Very Aggressive,53.1388181
Very Aggressive,72.00962866
Very Aggressive,70.75675501
Very Aggressive,33.24140353
Very Aggressive,39.61522745
Very Aggressive,15.35487278
Very Aggressive,19.78228174
Very Aggressive,4.192688803
Very Aggressive,-0.034003651
Very Aggressive,-1.692481704
Very Aggressive,-12.98264072
Very Aggressive,-7.531504142
Very Aggressive,-43.43352205
Very Aggressive,-18.8132886
Very Aggressive,-23.26324889
Very Aggressive,-9.970463396
Very Aggressive,-18.22187574
Very Aggressive,1.342503473
Very Aggressive,-3.533794893
Very Aggressive,11.95710855
Very Aggressive,1.373162778
Very Aggressive,-30.67214697
Very Aggressive,-13.49721134
Very Aggressive,0.169453859
Very Aggressive,3.629842451
Very Aggressive,12.93377829
Very Aggressive,8.089381678
Very Aggressive,-4.975452261
Very Aggressive,-6.290389389
Very Aggressive,-27.08640345
Very Aggressive,-8.920223457
Very Aggressive,-7.431503488
Very Aggressive,-19.89747051
Very Aggressive,-36.48172516
Very Aggressive,-67.13562448
Very Aggressive,-72.84223249
Very Aggressive,-70.79865253
Very Aggressive,-57.05538668
Very Aggressive,-45.67935932
Very Aggressive,-33.73079366
Very Aggressive,-40.46527236
Very Aggressive,-40.00185342
Very Aggressive,-29.30526144
Very Aggressive,-5.536285367
Very Aggressive,26.24904112
Very Aggressive,27.34388066
Very Aggressive,25.56563729
Very Aggressive,37.65828986
Very Aggressive,36.21503948
Very Aggressive,50.26476555
Very Aggressive,49.97907694
Very Aggressive,78.89180113
Very Aggressive,78.39065833
Very Aggressive,59.22788665
Very Aggressive,45.5760498
Very Aggressive,49.43797643
Very Aggressive,53.75924554
Very Aggressive,47.6177332
Very Aggressive,35.97308803
Very Aggressive,37.30680441
Very Aggressive,42.15525928
Very Aggressive,39.93689201
Very Aggressive,40.37764425
Very Aggressive,67.97299376
Very Aggressive,105.7117841
Very Aggressive,88.90521319
Very Aggressive,81.72568159
Very Aggressive,49.28339863
Very Aggressive,32.76096014
Very Aggressive,34.51891554
Very Aggressive,20.06601656
Very Aggressive,24.27620054
Very Aggressive,16.1441052
Very Aggressive,-18.72192303
Very Aggressive,-37.85371312
Very Aggressive,-21.08004472
Very Aggressive,0.12365208
Very Aggressive,-2.205420445
Very Aggressive,7.663262848
Very Aggressive,6.738985394
Very Aggressive,3.534680544
Very Aggressive,-34.28293129
Very Aggressive,-18.81864904
Very Aggressive,-26.36103409
Very Aggressive,-36.43141013
Very Aggressive,-34.4683787
Very Aggressive,-54.24250696
Very Aggressive,-32.27461431
Very Aggressive,-26.86310128
Very Aggressive,-33.04469496
Very Aggressive,-9.894643124
Very Aggressive,-2.145146334
Very Aggressive,7.736407395
Very Aggressive,24.96832012
Very Aggressive,35.92434628
Very Aggressive,26.9337228
Very Aggressive,26.07105501
Very Aggressive,30.61311438
Very Aggressive,45.52208767
Very Aggressive,35.49349335
Very Aggressive,21.07210165
Very Aggressive,31.72865325
Very Aggressive,53.71327604
Very Aggressive,66.67221253
